symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
GOGL,2019-03-25 00:00:00+00:00,4.88,5.06,4.88,5.02,356466,3.2985149109,3.4201814445,3.2985149109,3.393144437,356466,0.0,1.0
GOGL,2019-03-26 00:00:00+00:00,4.92,5.0,4.9,4.95,208040,3.3255519183,3.3796259333,3.3120334146,3.3458296739,208040,0.0,1.0
GOGL,2019-03-27 00:00:00+00:00,4.86,4.92,4.81,4.91,109614,3.2849964071,3.3255519183,3.2512001478,3.3187926665,109614,0.0,1.0
GOGL,2019-03-28 00:00:00+00:00,4.84,4.91,4.77,4.78,103026,3.2714779034,3.3187926665,3.2241631403,3.2309223922,103026,0.0,1.0
GOGL,2019-03-29 00:00:00+00:00,4.77,4.8,4.75,4.79,110470,3.2241631403,3.2444408959,3.2106446366,3.2376816441,110470,0.0,1.0
GOGL,2019-04-01 00:00:00+00:00,4.93,4.96,4.82,4.82,153664,3.3323111702,3.3525889258,3.2579593997,3.2579593997,153664,0.0,1.0
GOGL,2019-04-02 00:00:00+00:00,4.95,4.98,4.86,4.96,197592,3.3458296739,3.3661074295,3.2849964071,3.3525889258,197592,0.0,1.0
GOGL,2019-04-03 00:00:00+00:00,5.13,5.17,5.1,5.16,159502,3.4674962075,3.494533215,3.4472184519,3.4877739631,159502,0.0,1.0
GOGL,2019-04-04 00:00:00+00:00,5.13,5.14,5.05,5.11,124757,3.4674962075,3.4742554594,3.4134221926,3.4539777038,124757,0.0,1.0
GOGL,2019-04-05 00:00:00+00:00,5.14,5.18,5.07,5.12,154378,3.4742554594,3.5012924669,3.4269406963,3.4607369557,154378,0.0,1.0
GOGL,2019-04-08 00:00:00+00:00,5.3,5.35,5.26,5.3,158287,3.5824034893,3.6161997486,3.5553664818,3.5824034893,158287,0.0,1.0
GOGL,2019-04-09 00:00:00+00:00,5.26,5.3,5.21,5.3,117911,3.5553664818,3.5824034893,3.5215702225,3.5824034893,117911,0.0,1.0
GOGL,2019-04-10 00:00:00+00:00,5.51,5.55,5.41,5.41,173648,3.7243477785,3.7513847859,3.6567552598,3.6567552598,173648,0.0,1.0
GOGL,2019-04-11 00:00:00+00:00,5.54,5.6,5.51,5.6,193007,3.7446255341,3.7851810453,3.7243477785,3.7851810453,193007,0.0,1.0
GOGL,2019-04-12 00:00:00+00:00,5.47,5.54,5.44,5.52,162618,3.697310771,3.7446255341,3.6770330154,3.7311070303,162618,0.0,1.0
GOGL,2019-04-15 00:00:00+00:00,5.45,5.49,5.42,5.49,105376,3.6837922673,3.7108292747,3.6635145117,3.7108292747,105376,0.0,1.0
GOGL,2019-04-16 00:00:00+00:00,5.55,5.57,5.3939,5.47,331764,3.7513847859,3.7649032897,3.6458728643,3.697310771,331764,0.0,1.0
GOGL,2019-04-17 00:00:00+00:00,5.57,5.62,5.54,5.6,179737,3.7649032897,3.798699549,3.7446255341,3.7851810453,179737,0.0,1.0
GOGL,2019-04-18 00:00:00+00:00,5.63,5.63,5.56,5.57,111135,3.8054588009,3.8054588009,3.7581440378,3.7649032897,111135,0.0,1.0
GOGL,2019-04-22 00:00:00+00:00,5.55,5.63,5.52,5.61,133775,3.7513847859,3.8054588009,3.7311070303,3.7919402971,133775,0.0,1.0
GOGL,2019-04-23 00:00:00+00:00,5.6,5.64,5.55,5.6,197649,3.7851810453,3.8122180527,3.7513847859,3.7851810453,197649,0.0,1.0
GOGL,2019-04-24 00:00:00+00:00,5.5,5.56,5.46,5.56,147394,3.7175885266,3.7581440378,3.6905515191,3.7581440378,147394,0.0,1.0
GOGL,2019-04-25 00:00:00+00:00,5.4,5.45,5.38,5.45,178255,3.6499960079,3.6837922673,3.6364775042,3.6837922673,178255,0.0,1.0
GOGL,2019-04-26 00:00:00+00:00,5.59,5.61,5.54,5.58,111017,3.7784217934,3.7919402971,3.7446255341,3.7716625415,111017,0.0,1.0
GOGL,2019-04-29 00:00:00+00:00,5.82,5.88,5.77,5.88,407859,3.9338845863,3.9744400975,3.900088327,3.9744400975,407859,0.0,1.0
GOGL,2019-04-30 00:00:00+00:00,5.96,6.2,5.91,6.19,565520,4.0285141124,4.1907361572,3.9947178531,4.1839769054,565520,0.0,1.0
GOGL,2019-05-01 00:00:00+00:00,6.06,6.15,6.0,6.03,183094,4.0961066311,4.1569398979,4.0555511199,4.0758288755,183094,0.0,1.0
GOGL,2019-05-02 00:00:00+00:00,5.74,5.89,5.72,5.87,210157,3.8798105714,3.9811993494,3.8662920677,3.9676808457,210157,0.0,1.0
GOGL,2019-05-03 00:00:00+00:00,5.82,5.84,5.7,5.71,142468,3.9338845863,3.9474030901,3.8527735639,3.8595328158,142468,0.0,1.0
GOGL,2019-05-06 00:00:00+00:00,5.56,5.58,5.35,5.39,207259,3.7581440378,3.7716625415,3.6161997486,3.6432367561,207259,0.0,1.0
GOGL,2019-05-07 00:00:00+00:00,5.35,5.47,5.28,5.47,152005,3.6161997486,3.697310771,3.5688849855,3.697310771,152005,0.0,1.0
GOGL,2019-05-08 00:00:00+00:00,5.56,5.59,5.39,5.4,161245,3.7581440378,3.7784217934,3.6432367561,3.6499960079,161245,0.0,1.0
GOGL,2019-05-09 00:00:00+00:00,5.34,5.39,5.22,5.39,132516,3.6094404967,3.6432367561,3.5283294743,3.6432367561,132516,0.0,1.0
GOGL,2019-05-10 00:00:00+00:00,5.47,5.5,5.37,5.41,87838,3.697310771,3.7175885266,3.6297182523,3.6567552598,87838,0.0,1.0
GOGL,2019-05-13 00:00:00+00:00,5.08,5.17,5.05,5.12,150376,3.4336999482,3.494533215,3.4134221926,3.4607369557,150376,0.0,1.0
GOGL,2019-05-14 00:00:00+00:00,5.22,5.28,5.19,5.22,125151,3.5283294743,3.5688849855,3.5080517187,3.5283294743,125151,0.0,1.0
GOGL,2019-05-15 00:00:00+00:00,5.29,5.32,5.13,5.16,68766,3.5756442374,3.595921993,3.4674962075,3.4877739631,68766,0.0,1.0
GOGL,2019-05-16 00:00:00+00:00,5.31,5.39,5.28,5.28,64313,3.5891627411,3.6432367561,3.5688849855,3.5688849855,64313,0.0,1.0
GOGL,2019-05-17 00:00:00+00:00,5.2,5.34,5.2,5.25,106812,3.5148109706,3.6094404967,3.5148109706,3.5486072299,106812,0.0,1.0
GOGL,2019-05-20 00:00:00+00:00,5.22,5.27,5.13,5.16,106099,3.5283294743,3.5621257337,3.4674962075,3.4877739631,106099,0.0,1.0
GOGL,2019-05-21 00:00:00+00:00,5.21,5.3,5.17,5.22,157431,3.5215702225,3.5824034893,3.494533215,3.5283294743,157431,0.0,1.0
GOGL,2019-05-22 00:00:00+00:00,5.37,5.47,5.36,5.4,119057,3.6297182523,3.697310771,3.6229590005,3.6499960079,119057,0.0,1.0
GOGL,2019-05-23 00:00:00+00:00,5.14,5.33,5.01,5.33,299875,3.4742554594,3.6026812449,3.3863851851,3.6026812449,299875,0.0,1.0
GOGL,2019-05-24 00:00:00+00:00,5.07,5.1,5.02,5.08,163901,3.4269406963,3.4472184519,3.393144437,3.4336999482,163901,0.0,1.0
GOGL,2019-05-28 00:00:00+00:00,4.99,5.18,4.98,5.14,222202,3.3728666814,3.5012924669,3.3661074295,3.4742554594,222202,0.0,1.0
GOGL,2019-05-29 00:00:00+00:00,4.87,4.87,4.8,4.83,329101,3.291755659,3.291755659,3.2444408959,3.2647186515,329101,0.0,1.0
GOGL,2019-05-30 00:00:00+00:00,4.75,4.86,4.7,4.75,240700,3.2106446366,3.2849964071,3.1768483773,3.2106446366,240700,0.0,1.0
GOGL,2019-05-31 00:00:00+00:00,4.56,4.62,4.54,4.6,326065,3.0822188511,3.1227743623,3.0687003474,3.1092558586,326065,0.0,1.0
GOGL,2019-06-03 00:00:00+00:00,4.36,4.51,4.33,4.46,392375,2.9470338138,3.0484225918,2.9267560582,3.0146263325,392375,0.0,1.0
GOGL,2019-06-04 00:00:00+00:00,4.73,4.81,4.71,4.79,576765,3.1971261329,3.2512001478,3.1836076291,3.2376816441,576765,0.0,1.0
GOGL,2019-06-05 00:00:00+00:00,4.74,4.86,4.74,4.85,318345,3.2207835144,3.3023223375,3.2207835144,3.2955274356,318345,0.025,1.0
GOGL,2019-06-06 00:00:00+00:00,4.64,4.71,4.59,4.68,198844,3.1528344951,3.2003988086,3.1188599855,3.1800141028,198844,0.0,1.0
GOGL,2019-06-07 00:00:00+00:00,4.78,4.82,4.68,4.69,179737,3.2479631221,3.2751427298,3.1800141028,3.1868090048,179737,0.0,1.0
GOGL,2019-06-10 00:00:00+00:00,4.7,4.83,4.7,4.83,86470,3.1936039067,3.2819376318,3.1936039067,3.2819376318,86470,0.0,1.0
GOGL,2019-06-11 00:00:00+00:00,4.82,4.91,4.81,4.89,121857,3.2751427298,3.3362968472,3.2683478279,3.3227070433,121857,0.0,1.0
GOGL,2019-06-12 00:00:00+00:00,4.48,4.59,4.48,4.58,109624,3.0441160642,3.1188599855,3.0441160642,3.1120650835,109624,0.0,1.0
GOGL,2019-06-13 00:00:00+00:00,4.73,4.73,4.62,4.65,154243,3.2139886125,3.2139886125,3.1392446913,3.159629397,154243,0.0,1.0
GOGL,2019-06-14 00:00:00+00:00,4.65,4.74,4.65,4.74,117028,3.159629397,3.2207835144,3.159629397,3.2207835144,117028,0.0,1.0
GOGL,2019-06-17 00:00:00+00:00,4.74,4.78,4.71,4.72,69258,3.2207835144,3.2479631221,3.2003988086,3.2071937105,69258,0.0,1.0
GOGL,2019-06-18 00:00:00+00:00,4.86,4.89,4.76,4.76,127796,3.3023223375,3.3227070433,3.2343733183,3.2343733183,127796,0.0,1.0
GOGL,2019-06-19 00:00:00+00:00,5.06,5.19,5.055,5.12,319024,3.4382203761,3.5265541012,3.4348229252,3.4789897877,319024,0.0,1.0
GOGL,2019-06-20 00:00:00+00:00,5.29,5.34,5.21,5.34,263005,3.5945031205,3.6284776301,3.5401439051,3.6284776301,263005,0.0,1.0
GOGL,2019-06-21 00:00:00+00:00,5.41,5.45,5.37,5.41,240733,3.6760419437,3.7032215514,3.6488623359,3.6760419437,240733,0.0,1.0
GOGL,2019-06-24 00:00:00+00:00,5.3,5.45,5.21,5.44,272999,3.6012980224,3.7032215514,3.5401439051,3.6964266494,272999,0.0,1.0
GOGL,2019-06-25 00:00:00+00:00,5.25,5.32,5.22,5.27,194030,3.5673235128,3.6148878263,3.546938807,3.5809133166,194030,0.0,1.0
GOGL,2019-06-26 00:00:00+00:00,5.42,5.51,5.41,5.44,232053,3.6828368456,3.7439909629,3.6760419437,3.6964266494,232053,0.0,1.0
GOGL,2019-06-27 00:00:00+00:00,5.69,5.75,5.59,5.69,465606,3.8662991977,3.9070686092,3.7983501784,3.8662991977,465606,0.0,1.0
GOGL,2019-06-28 00:00:00+00:00,5.81,5.83,5.74,5.79,103482,3.9478380208,3.9614278247,3.9002737073,3.934248217,103482,0.0,1.0
GOGL,2019-07-01 00:00:00+00:00,6.18,6.2,6.06,6.08,229669,4.1992493922,4.2128391961,4.117710569,4.1313003729,229669,0.0,1.0
GOGL,2019-07-02 00:00:00+00:00,6.22,6.23,6.04,6.13,329417,4.2264289999,4.2332239018,4.1041207652,4.1652748825,329417,0.0,1.0
GOGL,2019-07-03 00:00:00+00:00,6.24,6.27,6.16,6.24,171992,4.2400188038,4.2604035096,4.1856595883,4.2400188038,171992,0.0,1.0
GOGL,2019-07-05 00:00:00+00:00,6.37,6.38,6.15,6.22,678281,4.3283525288,4.3351474308,4.1788646864,4.2264289999,678281,0.0,1.0
GOGL,2019-07-08 00:00:00+00:00,6.34,6.36,6.23,6.28,234050,4.3079678231,4.3215576269,4.2332239018,4.2671984115,234050,0.0,1.0
GOGL,2019-07-09 00:00:00+00:00,6.38,6.39,6.25,6.27,344806,4.3351474308,4.3419423327,4.2468137057,4.2604035096,344806,0.0,1.0
GOGL,2019-07-10 00:00:00+00:00,6.47,6.52,6.34,6.4,237152,4.3963015481,4.4302760578,4.3079678231,4.3487372346,237152,0.0,1.0
GOGL,2019-07-11 00:00:00+00:00,6.5,6.57,6.44,6.5,254375,4.4166862539,4.4642505674,4.3759168423,4.4166862539,254375,0.0,1.0
GOGL,2019-07-12 00:00:00+00:00,6.5,6.57,6.46,6.55,184928,4.4166862539,4.4642505674,4.3895066462,4.4506607636,184928,0.0,1.0
GOGL,2019-07-15 00:00:00+00:00,6.45,6.64,6.45,6.59,393370,4.3827117443,4.5118148809,4.3827117443,4.4778403713,393370,0.0,1.0
GOGL,2019-07-16 00:00:00+00:00,6.61,6.74,6.61,6.65,301627,4.4914301751,4.5797639002,4.4914301751,4.5186097829,301627,0.0,1.0
GOGL,2019-07-17 00:00:00+00:00,6.55,6.69,6.53,6.69,319637,4.4506607636,4.5457893906,4.4370709597,4.5457893906,319637,0.0,1.0
GOGL,2019-07-18 00:00:00+00:00,6.63,6.69,6.6,6.66,287776,4.505019979,4.5457893906,4.4846352732,4.5254046848,287776,0.0,1.0
GOGL,2019-07-19 00:00:00+00:00,6.69,6.85,6.67,6.8,285999,4.5457893906,4.6545078214,4.5321995867,4.6205333118,285999,0.0,1.0
GOGL,2019-07-22 00:00:00+00:00,6.82,6.92,6.8,6.89,315044,4.6341231157,4.7020721349,4.6205333118,4.6816874292,315044,0.0,1.0
GOGL,2019-07-23 00:00:00+00:00,6.61,6.62,6.49,6.56,229152,4.4914301751,4.4982250771,4.409891352,4.4574556655,229152,0.0,1.0
GOGL,2019-07-24 00:00:00+00:00,6.35,6.38,6.22,6.25,469826,4.314762725,4.3351474308,4.2264289999,4.2468137057,469826,0.0,1.0
GOGL,2019-07-25 00:00:00+00:00,6.37,6.45,6.3,6.35,309106,4.3283525288,4.3827117443,4.2807882153,4.314762725,309106,0.0,1.0
GOGL,2019-07-26 00:00:00+00:00,6.47,6.52,6.35,6.37,88294,4.3963015481,4.4302760578,4.314762725,4.3283525288,88294,0.0,1.0
GOGL,2019-07-29 00:00:00+00:00,6.34,6.45,6.32,6.45,123407,4.3079678231,4.3827117443,4.2943780192,4.3827117443,123407,0.0,1.0
GOGL,2019-07-30 00:00:00+00:00,6.26,6.31,6.18,6.24,158661,4.2536086076,4.2875831173,4.1992493922,4.2400188038,158661,0.0,1.0
GOGL,2019-07-31 00:00:00+00:00,6.08,6.2,6.04,6.18,227282,4.1313003729,4.2128391961,4.1041207652,4.1992493922,227282,0.0,1.0
GOGL,2019-08-01 00:00:00+00:00,5.87,6.09,5.81,6.0,191476,3.9886074324,4.1380952748,3.9478380208,4.0769411575,191476,0.0,1.0
GOGL,2019-08-02 00:00:00+00:00,5.73,5.81,5.69,5.74,207558,3.8934788054,3.9478380208,3.8662991977,3.9002737073,207558,0.0,1.0
GOGL,2019-08-05 00:00:00+00:00,5.31,5.43,5.24,5.41,278109,3.6080929244,3.6896317475,3.5605286109,3.6760419437,278109,0.0,1.0
GOGL,2019-08-06 00:00:00+00:00,5.48,5.53,5.34,5.45,238659,3.7236062572,3.7575807668,3.6284776301,3.7032215514,238659,0.0,1.0
GOGL,2019-08-07 00:00:00+00:00,5.3,5.31,5.19,5.22,273907,3.6012980224,3.6080929244,3.5265541012,3.546938807,273907,0.0,1.0
GOGL,2019-08-08 00:00:00+00:00,5.48,5.5,5.34,5.36,275798,3.7236062572,3.737196061,3.6284776301,3.642067434,275798,0.0,1.0
GOGL,2019-08-09 00:00:00+00:00,5.43,5.49,5.4,5.49,177502,3.6896317475,3.7304011591,3.6692470417,3.7304011591,177502,0.0,1.0
GOGL,2019-08-12 00:00:00+00:00,5.36,5.39,5.26,5.28,197148,3.642067434,3.6624521398,3.5741184147,3.5877082186,197148,0.0,1.0
GOGL,2019-08-13 00:00:00+00:00,5.71,5.82,5.42,5.44,255237,3.8798890015,3.9546329227,3.6828368456,3.6964266494,255237,0.0,1.0
GOGL,2019-08-14 00:00:00+00:00,5.45,5.53,5.41,5.49,198175,3.7032215514,3.7575807668,3.6760419437,3.7304011591,198175,0.0,1.0
GOGL,2019-08-15 00:00:00+00:00,5.21,5.3,5.11,5.26,517324,3.5401439051,3.6012980224,3.4721948858,3.5741184147,517324,0.0,1.0
GOGL,2019-08-16 00:00:00+00:00,5.52,5.54,5.35,5.37,252186,3.7507858649,3.7643756687,3.6352725321,3.6488623359,252186,0.0,1.0
GOGL,2019-08-19 00:00:00+00:00,5.6,5.68,5.55,5.56,310346,3.8051450803,3.8595042957,3.7711705707,3.7779654726,310346,0.0,1.0
GOGL,2019-08-20 00:00:00+00:00,5.67,5.7,5.53,5.58,191989,3.8527093938,3.8730940996,3.7575807668,3.7915552764,191989,0.0,1.0
GOGL,2019-08-21 00:00:00+00:00,5.89,5.95,5.86,5.93,285912,4.0021972362,4.0429666478,3.9818125305,4.029376844,285912,0.0,1.0
GOGL,2019-08-22 00:00:00+00:00,5.92,6.05,5.92,6.04,268223,4.022581942,4.1109156671,4.022581942,4.1041207652,268223,0.0,1.0
GOGL,2019-08-23 00:00:00+00:00,5.66,6.0,5.66,5.85,316601,3.8459144919,4.0769411575,3.8459144919,3.9750176285,316601,0.0,1.0
GOGL,2019-08-26 00:00:00+00:00,5.82,5.83,5.74,5.78,161085,3.9546329227,3.9614278247,3.9002737073,3.927453315,161085,0.0,1.0
GOGL,2019-08-27 00:00:00+00:00,5.88,6.05,5.82,6.0,197281,3.9954023343,4.1109156671,3.9546329227,4.0769411575,197281,0.0,1.0
GOGL,2019-08-28 00:00:00+00:00,6.06,6.08,5.89,5.91,174067,4.117710569,4.1313003729,4.0021972362,4.0157870401,174067,0.0,1.0
GOGL,2019-08-29 00:00:00+00:00,6.05,6.07,5.9,5.9,251369,4.1788646864,4.1926791151,4.075256471,4.075256471,251369,0.1,1.0
GOGL,2019-08-30 00:00:00+00:00,6.2,6.26,6.11,6.13,266558,4.2824729018,4.3239161879,4.2203079726,4.2341224013,266558,0.0,1.0
GOGL,2019-09-03 00:00:00+00:00,6.28,6.32,6.15,6.3,209066,4.3377306166,4.3653594741,4.24793683,4.3515450453,209066,0.0,1.0
GOGL,2019-09-04 00:00:00+00:00,6.36,6.38,6.24,6.3,431342,4.3929883315,4.4068027602,4.3101017592,4.3515450453,431342,0.0,1.0
GOGL,2019-09-05 00:00:00+00:00,6.33,6.53,6.29,6.39,337609,4.3722666884,4.5104109756,4.344637831,4.4137099746,337609,0.0,1.0
GOGL,2019-09-06 00:00:00+00:00,6.39,6.48,6.33,6.39,212943,4.4137099746,4.4758749038,4.3722666884,4.4137099746,212943,0.0,1.0
GOGL,2019-09-09 00:00:00+00:00,6.6,6.62,6.45,6.48,384453,4.5587614761,4.5725759048,4.4551532607,4.4758749038,384453,0.0,1.0
GOGL,2019-09-10 00:00:00+00:00,6.5,6.59,6.45,6.5,282152,4.4896893325,4.5518542617,4.4551532607,4.4896893325,282152,0.0,1.0
GOGL,2019-09-11 00:00:00+00:00,6.47,6.49,6.32,6.43,275072,4.4689676894,4.4827821181,4.3653594741,4.441338832,275072,0.0,1.0
GOGL,2019-09-12 00:00:00+00:00,6.48,6.52,6.29,6.34,182766,4.4758749038,4.5035037612,4.344637831,4.3791739028,182766,0.0,1.0
GOGL,2019-09-13 00:00:00+00:00,6.56,6.67,6.51,6.54,258751,4.5311326186,4.6071119766,4.4965965469,4.5173181899,258751,0.0,1.0
GOGL,2019-09-16 00:00:00+00:00,6.48,6.63,6.48,6.52,260484,4.4758749038,4.5794831192,4.4758749038,4.5035037612,260484,0.0,1.0
GOGL,2019-09-17 00:00:00+00:00,6.27,6.34,6.17,6.26,166677,4.3308234023,4.3791739028,4.2617512587,4.3239161879,166677,0.0,1.0
GOGL,2019-09-18 00:00:00+00:00,6.23,6.31,6.18,6.31,172350,4.3031945448,4.3584522597,4.2686584731,4.3584522597,172350,0.0,1.0
GOGL,2019-09-19 00:00:00+00:00,6.0,6.12,5.97,6.06,205196,4.1443286146,4.2272151869,4.1236069715,4.1857719008,205196,0.0,1.0
GOGL,2019-09-20 00:00:00+00:00,5.92,6.07,5.9,6.03,321019,4.0890708998,4.1926791151,4.075256471,4.1650502577,321019,0.0,1.0
GOGL,2019-09-23 00:00:00+00:00,6.06,6.12,5.96,5.98,143721,4.1857719008,4.2272151869,4.1166997572,4.1305141859,143721,0.0,1.0
GOGL,2019-09-24 00:00:00+00:00,6.03,6.28,5.99,6.25,198001,4.1650502577,4.3377306166,4.1374214003,4.3170089736,198001,0.0,1.0
GOGL,2019-09-25 00:00:00+00:00,5.91,5.92,5.83,5.85,170781,4.0821636854,4.0890708998,4.0269059705,4.0407203993,170781,0.0,1.0
GOGL,2019-09-26 00:00:00+00:00,5.82,5.87,5.8,5.82,181452,4.0199987562,4.054534828,4.0061843275,4.0199987562,181452,0.0,1.0
GOGL,2019-09-27 00:00:00+00:00,5.79,5.96,5.78,5.79,220440,3.9992771131,4.1166997572,3.9923698987,3.9992771131,220440,0.0,1.0
GOGL,2019-09-30 00:00:00+00:00,5.82,5.87,5.78,5.81,92244,4.0199987562,4.054534828,3.9923698987,4.0130915418,92244,0.0,1.0
GOGL,2019-10-01 00:00:00+00:00,5.68,5.82,5.65,5.78,177628,3.9232977552,4.0199987562,3.9025761121,3.9923698987,177628,0.0,1.0
GOGL,2019-10-02 00:00:00+00:00,5.6,5.64,5.51,5.62,199568,3.8680400403,3.8956688977,3.8058751111,3.881854469,199568,0.0,1.0
GOGL,2019-10-03 00:00:00+00:00,5.41,5.44,5.28,5.32,217816,3.7368029675,3.7575246106,3.6470091809,3.6746380383,217816,0.0,1.0
GOGL,2019-10-04 00:00:00+00:00,5.59,5.65,5.39,5.43,265571,3.861132826,3.9025761121,3.7229885388,3.7506173962,265571,0.0,1.0
GOGL,2019-10-07 00:00:00+00:00,5.61,5.67,5.52,5.55,222746,3.8749472547,3.9163905408,3.8127823254,3.8335039685,222746,0.0,1.0
GOGL,2019-10-08 00:00:00+00:00,5.66,5.72,5.6,5.61,179387,3.9094833265,3.9509266126,3.8680400403,3.8749472547,179387,0.0,1.0
GOGL,2019-10-09 00:00:00+00:00,6.06,6.09,5.88,5.9,330532,4.1857719008,4.2064935438,4.0614420423,4.075256471,330532,0.0,1.0
GOGL,2019-10-10 00:00:00+00:00,6.22,6.22,6.01,6.04,344013,4.2962873305,4.2962873305,4.151235829,4.171957472,344013,0.0,1.0
GOGL,2019-10-11 00:00:00+00:00,6.16,6.2,6.03,6.05,357242,4.2548440443,4.2824729018,4.1650502577,4.1788646864,357242,0.0,1.0
GOGL,2019-10-14 00:00:00+00:00,5.99,6.06,5.9,5.93,507381,4.1374214003,4.1857719008,4.075256471,4.0959781141,507381,0.0,1.0
GOGL,2019-10-15 00:00:00+00:00,5.88,6.07,5.87,5.94,344088,4.0614420423,4.1926791151,4.054534828,4.1028853285,344088,0.0,1.0
GOGL,2019-10-16 00:00:00+00:00,5.97,6.03,5.89,5.92,290668,4.1236069715,4.1650502577,4.0683492567,4.0890708998,290668,0.0,1.0
GOGL,2019-10-17 00:00:00+00:00,6.04,6.1,5.85,5.85,334280,4.171957472,4.2134007582,4.0407203993,4.0407203993,334280,0.0,1.0
GOGL,2019-10-18 00:00:00+00:00,6.0,6.03,5.96,5.96,290209,4.1443286146,4.1650502577,4.1166997572,4.1166997572,290209,0.0,1.0
GOGL,2019-10-21 00:00:00+00:00,6.09,6.16,5.96,5.99,206594,4.2064935438,4.2548440443,4.1166997572,4.1374214003,206594,0.0,1.0
GOGL,2019-10-22 00:00:00+00:00,5.98,6.04,5.88,5.88,296086,4.1305141859,4.171957472,4.0614420423,4.0614420423,296086,0.0,1.0
GOGL,2019-10-23 00:00:00+00:00,6.17,6.25,5.93,5.94,459530,4.2617512587,4.3170089736,4.0959781141,4.1028853285,459530,0.0,1.0
GOGL,2019-10-24 00:00:00+00:00,6.33,6.49,6.33,6.38,633667,4.3722666884,4.4827821181,4.3722666884,4.4068027602,633667,0.0,1.0
GOGL,2019-10-25 00:00:00+00:00,6.12,6.29,6.12,6.19,380113,4.2272151869,4.344637831,4.2272151869,4.2755656874,380113,0.0,1.0
GOGL,2019-10-28 00:00:00+00:00,6.14,6.2,6.1,6.1,210487,4.2410296156,4.2824729018,4.2134007582,4.2134007582,210487,0.0,1.0
GOGL,2019-10-29 00:00:00+00:00,6.15,6.19,6.12,6.16,224984,4.24793683,4.2755656874,4.2272151869,4.2548440443,224984,0.0,1.0
GOGL,2019-10-30 00:00:00+00:00,5.98,6.02,5.9,5.96,208589,4.1305141859,4.1581430433,4.075256471,4.1166997572,208589,0.0,1.0
GOGL,2019-10-31 00:00:00+00:00,5.72,5.87,5.7,5.84,211568,3.9509266126,4.054534828,3.9371121839,4.0338131849,211568,0.0,1.0
GOGL,2019-11-01 00:00:00+00:00,5.97,5.98,5.91,5.92,173865,4.1236069715,4.1305141859,4.0821636854,4.0890708998,173865,0.0,1.0
GOGL,2019-11-04 00:00:00+00:00,5.95,6.1,5.93,6.02,245102,4.1097925428,4.2134007582,4.0959781141,4.1581430433,245102,0.0,1.0
GOGL,2019-11-05 00:00:00+00:00,5.81,5.89,5.78,5.79,192390,4.0130915418,4.0683492567,3.9923698987,3.9992771131,192390,0.0,1.0
GOGL,2019-11-06 00:00:00+00:00,5.47,5.6,5.45,5.6,464727,3.7782462537,3.8680400403,3.7644318249,3.8680400403,464727,0.0,1.0
GOGL,2019-11-07 00:00:00+00:00,5.53,5.63,5.5,5.56,275966,3.8196895398,3.8887616834,3.7989678967,3.8404111829,275966,0.0,1.0
GOGL,2019-11-08 00:00:00+00:00,5.51,5.56,5.48,5.54,123900,3.8058751111,3.8404111829,3.785153468,3.8265967542,123900,0.0,1.0
GOGL,2019-11-11 00:00:00+00:00,5.42,5.46,5.41,5.43,84717,3.7437101819,3.7713390393,3.7368029675,3.7506173962,84717,0.0,1.0
GOGL,2019-11-12 00:00:00+00:00,5.51,5.55,5.43,5.44,228353,3.8058751111,3.8335039685,3.7506173962,3.7575246106,228353,0.0,1.0
GOGL,2019-11-13 00:00:00+00:00,5.45,5.51,5.39,5.48,151821,3.7644318249,3.8058751111,3.7229885388,3.785153468,151821,0.0,1.0
GOGL,2019-11-14 00:00:00+00:00,5.34,5.43,5.31,5.32,136400,3.688452467,3.7506173962,3.6677308239,3.6746380383,136400,0.0,1.0
GOGL,2019-11-15 00:00:00+00:00,5.43,5.47,5.38,5.42,92750,3.7506173962,3.7782462537,3.7160813244,3.7437101819,92750,0.0,1.0
GOGL,2019-11-18 00:00:00+00:00,5.39,5.46,5.36,5.41,144785,3.7229885388,3.7713390393,3.7022668957,3.7368029675,144785,0.0,1.0
GOGL,2019-11-19 00:00:00+00:00,5.38,5.4,5.3,5.35,105744,3.7160813244,3.7298957532,3.6608236096,3.6953596814,105744,0.0,1.0
GOGL,2019-11-20 00:00:00+00:00,5.4,5.54,5.37,5.38,262103,3.7298957532,3.8265967542,3.7091741101,3.7160813244,262103,0.0,1.0
GOGL,2019-11-21 00:00:00+00:00,5.52,5.57,5.36,5.41,311777,3.8127823254,3.8473183972,3.7022668957,3.7368029675,311777,0.0,1.0
GOGL,2019-11-22 00:00:00+00:00,5.7,5.83,5.67,5.8,284521,3.9371121839,4.0269059705,3.9163905408,4.0061843275,284521,0.0,1.0
GOGL,2019-11-25 00:00:00+00:00,5.88,5.89,5.8,5.8,223294,4.0614420423,4.0683492567,4.0061843275,4.0061843275,223294,0.0,1.0
GOGL,2019-11-26 00:00:00+00:00,5.85,5.92,5.82,5.89,241236,4.0407203993,4.0890708998,4.0199987562,4.0683492567,241236,0.0,1.0
GOGL,2019-11-27 00:00:00+00:00,5.86,5.91,5.78,5.78,227224,4.0476276136,4.0821636854,3.9923698987,3.9923698987,227224,0.0,1.0
GOGL,2019-11-29 00:00:00+00:00,6.03,6.04,5.85,5.85,322088,4.1650502577,4.171957472,4.0407203993,4.0407203993,322088,0.0,1.0
